St. Soldiers School,"Panchkula Sector 16, Panchkula - 134109",+(91)-172-4982225,http://www.saintsoldierschool.com,1984,4.5,"Schools , CBSE Schools , Playgroups , English Medium Schools , Nursery Schools , Kindergartens , Senior Secondary Schools , School For Girls , Primary Schools , School Co Education"
Prayaas School For Special Children,"Chandigarh Sector 38c, Chandigarh - 160036, Sec-38",+(91)-172-2690872,,,4.6,"Schools , Special Schools , Voluntary Organisations"
Small Wonders School,"Mohali Sas Nagar, Mohali - 160055, Opposite House Number- 2900, Phase- 7","+(91)-172-2274834 , +(91)-9914735104 , 2274827",http://www.smallwondersschool.com,,4.3,"Schools , Playgroups , English Medium Schools , Nursery Schools"
Euro Kids,"Chandigarh Sector 37d, Chandigarh - 160036, Opposite House No 3048, Behind Community Center","+(91)-172-4668354 , 4658354 , 4617354",http://www.eurokidsindia.com,,4.1,"Schools , Playgroups , Nursery Schools"
D.C MONTESSORI SMART SCHOOL,"Manimajra, Mani Majra, Chandigarh - 160101, Near Modern Housing Complex","+(91)-9855503267 , 9914503290 , 9855503268",,,4.6,"Schools , CBSE Schools , School Co Education"
tiny tots' Foundation School,"Plot No .-5, Nr. Niper, Phase-10, Mohali, Mohali, Chandigarh - 160062",+(91)-172-4982879,http://www.tinytotsmohali.com,1983,5.0,"Schools , Playgroups , Kindergartens"
Kidzee,"Panchkula Sector 12a, Panchkula - 134112, Opposite House Number - 475",+(91)-172-4983424,http://www.kidzee.com,2013,4.5,"Schools , Playgroups , English Medium Schools , Day Care Centres , Nursery Schools , Kindergartens , Summer Camps , School Co Education , Kindergarten Co Ordinator , Day Nurseries, Nursery Schools & Kindergardens"
Atticus International,"Atticus Complex, Zirakpur Patiala Road, Zirakpur Ho, Zirakpur - 140603, Opposite Honda Showroom",+(91)-172-4981162,http://www.atticusinternational.in,2015,3.5,"Schools , Playgroups , English Medium Schools , Day Care Centres , Nursery Schools , Baby Sitters , Kindergartens , Pre Nursery Schools , Day Nurseries, Nursery Schools & Kindergardens , Child Development Centres"
D C Montessori Senior Secondary Smart School,"Pocket Number 2 & 3, Mani Majra, Chandigarh - 160101, Near Modern Housing Complex",+(91)-172-4986259,http://www.dcmschd.edu.in,2008,4.7,"Schools , CBSE Schools , English Medium Schools , High School , Senior Secondary Schools , Montessori Schools , Primary Schools , School Co Education"
Shemrock Foundation School,"VIP Road Interlink Logarh Road, Zirakpur Ho, Zirakpur - 140603",+(91)-172-4986251,,Nursery To Vth,3.8,"Schools , Playgroups , English Medium Schools , Day Care Centres , Nursery Schools , Kindergartens , Creche , Summer Camps , Summer Camp For Children , Day Nurseries, Nursery Schools & Kindergardens"
St. Soldiers School,"Panchkula Sector 16, Panchkula - 134109",+(91)-172-4982225,http://www.saintsoldierschool.com,1984,4.5,"Schools , CBSE Schools , Playgroups , English Medium Schools , Nursery Schools , Kindergartens , Senior Secondary Schools , School For Girls , Primary Schools , School Co Education"
Sherwood Convent School,"Phase-IV, Mohali Chandigarh, Chandigarh - 160059, SAS Nagar",+(91)-172-4981941,,1. Summer Camp,4.7,"Schools , CBSE Schools , Boarding Schools , Playgroups , English Medium Schools , Convent Schools , Nursery Schools , CBSE Boarding Schools , Public Schools , Pre Nursery Schools , Primary Schools"
St Joseph School,"CBSE Based On Convent Pattern, Village Manauli Surat, Lalru, Mohali - 140501, Banur Road",+(91)-172-4983322,http://www.sjsambala.com,2013,3.5,"Schools , CBSE Schools , Playgroups , English Medium Schools , Convent Schools , Nursery Schools"
Stepping stones senior secondary school,"Sector -37/D, Chandigarh Sector 37d, Chandigarh - 160036",+(91)-172-4984879,http://www.steppingstoneschd.org,1984,4.6,"Schools , CBSE Schools , Boarding Schools"
Euro Kids,"Panchkula Sector 9, Panchkula - 134109, Opposite House No 988",+(91)-172-4983645,http://www.eurokidsindia.com,Duplicate With Paid,4.3,"Schools , Playgroups , English Medium Schools , Nursery Schools , Kindergartens , Creche , Activity Clubs , Day Boarding Schools , Pre Nursery Schools , Day Nurseries, Nursery Schools & Kindergardens"
Sanjivni Preparatory School And Child Care Centre,"House Number 44, Chandigarh Sector 11, Chandigarh - 160011",+(91)-172-4984747,,1984,4.5,"Schools , Playgroups , Day Care Centres , Day Boarding Schools"
Saint Soldier International School,"Chandigarh Sector 28b, Chandigarh - 160102",+(91)-172-4982385,http://www.ssis.ac.in,1973,4.1,"Schools , CBSE Schools"
Holy Faith Preparatory A Fun School,"Scf-75, Top Floor, Main Market, Chandigarh Sector 38c, Chandigarh - 160036, Near Gobind Sweets & Gul...",+(91)-172-4985112,,1995,5.0,"Schools , Playgroups , Nursery Schools , Pre Nursery Schools"
CRB Public School,"1808, Chandigarh Sector 7b, Chandigarh - 160019",+(91)-172-4981935,http://www.crbpublicschool.ztc.in,2005,4.5,"Schools , CBSE Schools , Playgroups , English Medium Schools , Kindergartens"
The British School,"Sector 12, Sector 8, Panchkula, Chandigarh - 134109",+(91)-172-4984352,http://www.thebritishschool.org,2005,4.9,"Schools , CBSE Schools , Playgroups , English Medium Schools , International Schools , Convent Schools , Nursery Schools , Kindergartens , High School , Public Schools , Montessori Schools , Pre Nursery Schools , IGCSE Schools , Primary Schools"
Bachpan Play School,"S 32 Vasant Vihar, Phase 1 , Dhakoli, Zirakpur - 140603, Near Bauoli Sahib Gurudwara",+(91)-172-4986321,http://www.facebook.com/dhakaulibachpan,2013,1.0,"Schools , Playgroups , Day Care Centres , Nursery Schools , Kindergartens , Pre Nursery Schools , Summer Camp For Children , Day Nurseries, Nursery Schools & Kindergardens"
Bachpan Zirakpur,"Plot No 90, New Defence Colony, New Defence Colony-Zirakpur Ho, Zirakpur - 140603, Behind Lucky Dhab...",+(91)-172-4986282,http://www.bachpanglobal.com,2010,3.8,"Schools , Playgroups , English Medium Schools , Day Care Centres , Nursery Schools , Kindergartens , Creche , Activity Clubs , Day Boarding Schools , Pre Nursery Schools , Day Nurseries, Nursery Schools & Kindergardens"
Saint Soldier International School,"Sector 28b, Chandigarh Gpo, Chandigarh - 160017","+(91)-172-5024738 , +(91)-9888066819 , 5024737",http://www.ssis.ac.in,,4.5,Schools
Delhi Public School,"Chandigarh Sector 40c, Chandigarh - 160036","+(91)-172-2690991 , 2690911",http://www.dpschd.com,,4.2,"Schools , CBSE Schools , English Medium Schools"
St Stephens School,"Main Road, Chandigarh Sector 45b, Chandigarh - 160047, Near Masjid","+(91)-172-2605767 , +(91)-9878427242 , 6501031",http://www.stephenschandigarh.com,,4.5,"Schools , English Medium Schools , ICSE Schools"
Vivek High School,"Chandigarh Sector 38, Chandigarh - 160036, Sec-38b, Adj To Hort & Dainik Bhaskar Office","+(91)-172-2699428 , 2699429 , 2698988",,,4.2,"Schools , CBSE Schools , English Medium Schools"
Bharatiya Vidya Bhavan,"P No-5, Madhya Marg, Chandigarh Sector 27, Chandigarh - 160019, Jaisukhlal Hathi Sadan, Sector-27b","+(91)-172-2656955 , 5041620 , 5041630",http://www.bhavanchd.com,,4.4,"Schools , CBSE Schools , English Medium Schools"
Ryan International School,"Chandigarh Sector 49b, Chandigarh - 160047, Opposite Pushpa Complex","+(91)-172-2632410 , 2632447",http://www.ryaninternational.org,,4.1,"Schools , CBSE Schools , English Medium Schools , International Schools"
St Johns High School,"Chandigarh Sector 26, Chandigarh - 160026, Opp Khalsa College","+(91)-172-2792678 , 2792571",,,4.4,"Schools , CBSE Schools , English Medium Schools"
Sacred Heart Convent School,"Chandigarh Sector 26, Chandigarh - 160019",+(91)-172-2792297,,,4.2,"Schools , CBSE Schools , English Medium Schools , Convent Schools"
Govt Model SR Sec School,"Sector 10 A Chandigarh, Mohali Chandigarh, Chandigarh - 160059",+(91)-172-2547976,,,4.4,"Schools , CBSE Schools , English Medium Schools"
I S Dev Samaj Sr Sec School,"Ambla Road, Chandigarh Sector 21c, Chandigarh - 160022, Behind Petrol Pump","+(91)-172-2721034 , 2706601",,,4.0,"Schools , CBSE Schools , English Medium Schools , Hindi Medium Schools"
Gurukul,"Chandigarh Sector 20, Chandigarh - 160020, Sector-20,Tribune Mitra Vihar,Madan Pura","+(91)-172-2552100 , +(91)-9878582300 , 9876612300 , 2552200",,,4.4,Schools
Government Model School,"Chandigarh Sector 20, Chandigarh - 160020",+(91)-172-2708920,,,0.0,"Schools , CBSE Schools , English Medium Schools"
Shri Guru Gobind Singh SR Sec School,"Chandigarh Sector 35b, Chandigarh - 160022",+(91)-172-2621555,,,4.0,"Schools , CBSE Schools , English Medium Schools"
First Step Montessori School,"Plot Number- 44, Panchkula, Panchkula - 134109, Sector- 7",+(91)-172-2597791,,,4.2,"Schools , Kindergartens"
Govt Model High School,"Chandigarh - 160017, Sector -35",+(91)-172-2676006,,,3.5,Schools
RIMT World School,"Mani Majra, Chandigarh - 160101, Opposite Shivalik Garden","+(91)-172-2735440 , 2735441",http://www.rimtworld.ac.in,,5.0,"Schools , CBSE Schools , English Medium Schools"
Shivalik Public School,"Mohali, Chandigarh - 160055, PH-6","+(91)-172-2274485 , +(91)-9815131313 , 9827264076 , 9814117459",,,4.4,Schools
Shishu Niketan Public School,"Mohali Sas Nagar, Mohali - 160055, Sec-66",+(91)-172-6533966,,,4.5,Schools
Holy Child School,"Morni Raod,Sector 02, Panchkula, Panchkula - 134109",+(91)-172-3251739,,,5.0,"Schools , CBSE Schools , English Medium Schools , School Co Education"
Blue Bird High School,"Sector-16,Panchkula, Panchkula Sector 16, Panchkula - 134109","+(91)-172-2564822 , +(91)-9876133168 , 9417012583 , 2567273",http://www.bluebirdschool.org,,4.2,"Schools , CBSE Schools , English Medium Schools , School Co Education"
Satluj Public School Junior Wing,"Panchkula, Panchkula - 134109, Opposite House No-553, Sector-02","+(91)-172-2560267 , +(91)-9814668783 , 2560167",,,3.3,"Schools , CBSE Schools , English Medium Schools , School Co Education"
Shri Guru Harkrishan Model Senior Secondary School,"Chandigarh Sector 38d, Chandigarh - 160038, Near Government High School","+(91)-172-2691673 , 4625673",http://www.harkrishanschool.com,,3.6,"Schools , CBSE Schools , Playgroups , English Medium Schools"
Sky School,"Panchkula Sector 21, Panchkula - 134112, Main Market, Site-1, Near Tao Dali Lal Stadium","+(91)-172-2584343 , +(91)-9316004000 , 9356404400 , 8054896559",http://www.theskyschool.com,,4.0,"Schools , CBSE Schools"
Paragon Senior Secondary School,"95, Chandigarh Gpo, Chandigarh - 160017, Sec-71","+(91)-172-2227869 , +(91)-9915509652 , 9815674212 , 9915519652 , 5097143 , 2272041",http://www.paragonmohali.com,,0.0,"Schools , CBSE Schools , English Medium Schools"
Kendriya Vidyalaya No 1 Chandimandir,"No 1, Chandigarh Sector 17, Chandigarh - 160017, Chandi Mandir Cantt","+(91)-172-2589274 , 2589307",http://www.kv1chandimandir.org,,0.0,"Schools , CBSE Schools , English Medium Schools"
Kundan International School,"Chandigarh, Chandigarh - 160002, Sec-46b","+(91)-172-6531002 , 2632675",http://www.kundaninternational.org,,4.5,"Schools , CBSE Schools , English Medium Schools"
Divya Public School,"Chandigarh Sector 44d, Chandigarh - 160047, Nr 44 D Mkt","+(91)-172-2620808 , 3297808",http://www.divyapublicschool.com,,4.0,"Schools , CBSE Schools , English Medium Schools"
Chandigarh Baptist School,"Chandigarh Sector 45, Chandigarh - 160047, Sec-45d","+(91)-172-2602234 , 2645646",,,4.4,"Schools , CBSE Schools , English Medium Schools"
Jainendra Gurukul Senior Secondary School,"Panchkula Gurukul, Panchkula - 134108, Near Majri",+(91)-172-2563172,,,5.0,"Schools , Hindi Medium Schools"
Ajit Karam Singh Intl Public School,"Chandigarh Sector 41, Chandigarh - 160036, Sec-41 B","+(91)-172-2626541 , 2627878 , 5005541",,,3.4,"Schools , CBSE Schools , English Medium Schools"
Kendriya Vidyalaya,"Air Force Station, High Ground, Chandigarh - 160004, High Grounds",+(91)-172-288044,http://kvchdhighgrounds.org,,0.0,Schools
Dav Senior Secondary School Lahore,"Chandigarh Sector 8c, Chandigarh - 160009, Sector 8-C, Chandigarh","+(91)-172-2781345 , +(91)-9872266338 , 2781562",http://www.davssslahore8c.com,,3.9,"Schools , CBSE Schools , English Medium Schools , School For Girls , Hindi Medium Schools , Boys School"
Saupins School,"Panchkula Sector 9, Panchkula - 134109, Opposite House Number- 333","+(91)-172-2569241 , 2563739",http://www.saupinsschoolpkl.com,,3.6,"Schools , English Medium Schools , ICSE Schools , Kindergartens"
Lawrence Public Sr Sec School,"Mohali Sas Nagar, Mohali - 160055, Sec-51","+(91)-172-2234985 , 2234986 , 2234987",http://www.lpsmohali.com,,3.4,"Schools , CBSE Schools , English Medium Schools"
Ambika School Of Education,"Badala Rd, Mohali Sas Nagar, Mohali - 160055, Opp Village Badali,Kharar Distt","+(91)-9888087905 , 9888111600",,,3.0,Schools
Sharda Sarvhitkari Modern Senior Secondary School,"Chandigarh Sector 40d, Chandigarh - 160036, Near DPS School",+(91)-172-2694114,,,4.8,"Schools , CBSE Schools , English Medium Schools"
Brilliance World School,"Site No 1, Panchkula Sector 12, Panchkula - 134112, Opposite Yadav Bhawan","+(91)-172-6530664 , +(91)-9888610700",http://www.brillianceworldschool.com,,5.0,"Schools , CBSE Schools , English Medium Schools , Day Boarding Schools"
Tulips World School,"Panchkula Sector 7, Panchkula - 134109, Opposite House No 520","+(91)-172-6501222 , +(91)-9216513222",http://www.tulipsworldschool.com,,0.0,"Schools , CBSE Schools"
Lion Club Deaf & Dumb School,"Chandigarh Sector 18, Chandigarh - 160018",+(91)-172-2782556,,,3.7,Schools
Dashmesh Khalsa Public School,"PH 3 B1, Mohali Chandigarh, Chandigarh - 160001, Gurudwara Sachadhan","+(91)-172-2260453 , +(91)-9878603505",,,4.0,Schools
Saupins School,"Mohali Sas Nagar, Mohali - 160055, Sec-70,Site-16","+(91)-172-2265123 , 2264878",,,4.7,"Schools , Nursery Schools"
Shastri Model School,"Mohali Sas Nagar, Mohali - 160055, PH-1","+(91)-172-2672211 , +(91)-9814445910 , 2227211",,,4.5,Schools
JLPL School Mohali,"Sector 91, Mohali, Mohali SAS Nagar, Mohali - 160055",+(91)-8427722205,http://www.jlplschoolmohali.com,,0.0,"Schools , CBSE Schools , Playgroups , English Medium Schools , International Schools , Nursery Schools , Kindergartens , Public Schools , Montessori Schools , Primary Schools , School Co Education"
A C National Public Senior Secondary School,"Ambala Chandigarh Road, Zirakpur Ho, Zirakpur - 140105, Near Parmar Filling Station",+(91)-1762-526258,http://www.acnpschool.com,,4.0,Schools
Air Force School,"3173/1, Sector-44d, Chandigarh, Chandigarh Sector 44d, Chandigarh - 160047",+(91)-172-2665167,,,2.0,Schools
National Public School,"43, Mohali Sas Nagar, Mohali - 160055, Near Peer Baba Road, Saini Vihar, Phase-1","+(91)-9417052129 , 9815335029",,,0.0,"Schools , Playgroups"
Kids R Kids School,"Chandigarh Sector 42c, CHANDIGARH - 160036, Near Government Girls College, Near Bank Of India Flats,...","+(91)-172-2646048 , +(91)-9915900262 , 5074951",http://www.kidsrkids.com,,4.0,"Schools , School Preperatory"
Aksips,"Mohali Chandigarh, Chandigarh - 160059, PH-IX","+(91)-172-2234733 , 2212000",,,4.3,"Schools , Playgroups , Nursery Schools , Summer Camp For Kids"
Govt Model High School,"Chandigarh - 160017, Sector -19",+(91)-172-2700259,,,0.0,Schools
Jawahar Navodaya Vidyalayas,"Mouli, Panchkula, Panchkula - 134109",+(91)-172-2258450,,,5.0,"Schools , CBSE Schools"
Golden Bells Public School,"Mohali, Chandigarh - 140901, Near Eye Hospital",+(91)-9958341010,,,4.3,Schools
Anees School,"Kharar, Mohali - 140301, Shivjot Encl,Nr Gurmakh Atta Chakki",+(91)-9915244522,,,3.0,Schools
kimberley corp off,"Sco- 341, 2nd Floor, Panchkula Sector 9, Panchkula - 134109",+(91)-172-4052587,http://www.kimberley.co.in,,5.0,Schools
S D High School,"Sector 24, Chandigarh , Chandigarh",+(91)-172-2712676,,,4.5,Schools
Gyandeep Model Senior Secondary School,"Chandigarh Sector 20c, Chandigarh - 160020, Near 20-30 Lights, Behind Yark Cloth House","+(91)-172-2771945 , 2707524",http://www.gyandeepmodelseniorsecondaryschool.com,,5.0,"Schools , CBSE Schools , English Medium Schools"
SRI Guru Gobind Singh SR Sec School,"Sector-35b Chandigarh, Chandigarh Sector 35b, Chandigarh - 160022",+(91)-172-2897512,,,3.5,"Schools , CBSE Schools , English Medium Schools"
Ajit Karam Singh Intl Public School,"Chandigarh Sector 45, Chandigarh - 160047, Sec-45 A","+(91)-172-3298994 , 2624445 , 2626541",,,4.7,"Schools , CBSE Schools , English Medium Schools"
Eurokids Panchkula,"Eurokids Panchkula, Opp #988 Sector 9, Panchkula - 134109",+(91)-172-2224575,,,5.0,"Schools , English Medium Schools"
Alpine school,"Panchkula, Panchkula - 134109, Pinjore",+(91)-9254444494,http://www.thealpineschool.com,,5.0,"Schools , CBSE Schools , Boarding Schools , English Medium Schools , Hostel For Boy Students , CBSE Boarding Schools , Hostel For Girl Students , CBSE Boarding Schools For Girls , CBSE Boarding Schools For Boys"
Paragon Sixty Nine Sr Sec School,"Mohali, Chandigarh - 160062, SAS Nagar, Sec-69","+(91)-172-2230200 , +(91)-9501516159 , 9501516199 , 2230300",http://www.paragon69.com,,4.0,Schools
Kendriya Vidyalaya,"Mohali, Chandigarh - 160055, K-Area Zirakpur,Via Aerodrome",+(91)-172-270844,,,3.0,"Schools , CBSE Schools , English Medium Schools , School Books"
Shri Guru Harkishan Public School,"Chandigarh Sector 40c, Chandigarh - 160040, Opp Badheri Mkt","+(91)-172-2686858 , 2692838",,,4.5,"Schools , CBSE Schools , English Medium Schools"
Chaman Lal DAV Senoir Public School,"Panchkula, Panchkula - 134109, Behind Geeta Mandir, Sector-11","+(91)-172-2561295 , 2564893",,,4.3,"Schools , English Medium Schools"
Shri Aurobindo Model School,"1-A, Madhya Marg, Chandigarh Sector 27, Chandigarh - 160019",+(91)-172-5025222,,,4.0,"Schools , CBSE Schools , English Medium Schools"
Gyan Joyti Public School,"Near Bassi Theatre, Mohali - 160058, Phase -2",+(91)-172-2228806,,,4.7,Schools
Government Girls Senior Secondary School,"Chandigarh Sector 20, Chandigarh - 160020, Behind Jama Masjid, Sector- 20 B","+(91)-172-2700720 , +(91)-8699003233",,,4.0,"Schools , CBSE Schools , English Medium Schools , School For Girls , Hindi Medium Schools"
Kendriya Vidyalaya,"Chandigarh, Chandigarh - 160001, Ocf Sector 29-B",+(91)-172-2658645,http://www.kvocf29chd.com,,3.8,"Schools , CBSE Schools , English Medium Schools , Hindi Medium Schools"
Govt Girls Sr Sec School,"Chandigarh Sector 18, Chandigarh - 160018, Sec-18d",+(91)-172-5051402,,,4.3,"Schools , CBSE Schools , English Medium Schools , School For Girls"
Govt Model High School,"Chandigarh - 160017, Sector -26",+(91)-172-2750000,,,5.0,Schools
Govt Girls Sr Sec School,"Chandigarh - 160017, Sector -20",+(91)-172-2725324,,,0.0,Schools
Manav Public School,"Dashmesh Nagar, Nr. Church, Naya Gaon, Chandigarh - 160103, Naya Gaon","+(91)-9915314342 , 9915662484",,,0.0,"Schools , Playgroups , Kindergartens"
Sggs Collegiate Public School,"Chandigarh Sector 26, Chandigarh - 160026","+(91)-172-2790071 , 2791502",,,3.4,"Schools , CBSE Schools , English Medium Schools"
Govt Model SR Sec  School,"Chandigarh, Chandigarh - 160001, Sarangpur Ut",+(91)-172-2789544,,,0.0,"Schools , CBSE Schools , English Medium Schools"
Kendriya Vidyalaya,"Air Force Station High Ground, Aerodroma, Chandigarh - 160003",+(91)-172-2240142,,,4.3,"Schools , CBSE Schools , English Medium Schools"
Aanchal Intl School,"Chandigarh Sector 41d, Chandigarh - 160036",+(91)-172-2627628,http://www.aanchalschool.org,,5.0,"Schools , CBSE Schools , Playgroups , English Medium Schools , Educational Institutions"
Ankur Nursery School,"Chandigarh Sector 14, Chandigarh - 160014",+(91)-172-2545792,,,3.4,"Schools , Nursery Schools , School Preperatory"
Saint Hari Public School & Academic Institute,"453, Mani Majra, Chandigarh - 160101, Near Dehra Sahib","+(91)-172-5075453 , +(91)-9872360009",,,2.0,"Schools , Computer Training Institutes , English Medium Schools , Distance Education Institutes"
New India Senior Secondary School,"Panchkula Sector 15, Panchkula - 134113, Opposite House Number- 116","+(91)-172-2594373 , +(91)-9417054558 , 2595858",,,3.0,"Schools , English Medium Schools"
Nav Bal Niketan Public School,"Panchkula, Panchkula - 134109, Near Consumer Court Sector-12A","+(91)-172-2567577 , 2637509",,,4.0,"Schools , English Medium Schools , Primary Schools"
Doon Intl School,"Main Road, Mohali, Chandigarh - 160062, Sector-69, SAS Nagar","+(91)-172-3096821 , +(91)-9872857525 , 2211520 , 2216700 , 2217720",http://www.dooninternational.com,,4.3,"Schools , English Medium Schools"
Mangogrove School,"Panchkula, Panchkula - 134114, Opp Gh-91, Sec-20",+(91)-172-2552065,,,5.0,"Schools , Kindergartens"
Aastha Model School,"Amartex Road, Panchkula Industrial Area Phase 1, Panchkula - 134113, Abheypur",+(91)-172-2582323,,,5.0,"Schools , English Medium Schools"
V B International School Affiliated Senior Secondary School,"Ambala Road, Zirakpur, Chandigarh - 140603, Near Hotel Maryland","+(91)-9855960990 , 9915958104",,,4.3,"Schools , Playgroups , English Medium Schools , International Schools"
